image,Pred_boxes,Target_boxes,('map,map_50,map_75,map_small,map_medium,map_large,mar_1,mar_10,mar_100,mar_small,mar_medium,mar_large,map_per_class,mar_100_per_class,classes', 'time')
243_20210824030039.jpg,2,6,0.1851,0.3366,0.1683,-1.0,0.0416,0.9,0.15,0.1833,0.1833,-1.0,0.04,0.9,-1.0,-1.0,0.0,0:00:05.129164
281_20210805000306.jpg,4,6,0.3142,0.505,0.2244,0.0,0.0,0.6221,0.0833,0.35,0.35,0.0,0.0,0.7,-1.0,-1.0,0.0,0:00:05.241725
126_20200908002014.jpg,4,1,0.4,1.0,0.0,-1.0,-1.0,0.4,0.4,0.4,0.4,-1.0,-1.0,0.4,-1.0,-1.0,0.0,0:00:05.340662
243_20210729012329.jpg,3,2,0.601,1.0,0.505,-1.0,-1.0,0.601,0.35,0.6,0.6,-1.0,-1.0,0.6,-1.0,-1.0,0.0,0:00:05.450306
211_20210727235523.jpg,2,2,0.8252,1.0,1.0,-1.0,-1.0,0.8252,0.4,0.85,0.85,-1.0,-1.0,0.85,-1.0,-1.0,0.0,0:00:05.562598
106_20200731091712.jpg,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,None,0:00:05.654220
105_20200807235113.jpg,17,21,0.2587,0.3784,0.3133,-1.0,0.1219,0.5791,0.0381,0.2238,0.3238,-1.0,0.1933,0.65,-1.0,-1.0,0.0,0:00:05.761156
185_20200817002529.jpg,16,15,0.4146,0.7178,0.4068,-1.0,0.3463,0.4832,0.06,0.4133,0.4533,-1.0,0.4,0.5,-1.0,-1.0,0.0,0:00:05.872666
251_20210902032231.jpg,5,4,0.5752,0.9505,0.505,-1.0,0.3,0.6822,0.2,0.6,0.6,-1.0,0.3,0.7,-1.0,-1.0,0.0,0:00:05.983934
296_20210812024254.jpg,2,2,0.303,0.505,0.505,-1.0,0.0,0.6,0.3,0.3,0.3,-1.0,0.0,0.6,-1.0,-1.0,0.0,0:00:06.098848
246_20210911233104.jpg,2,1,0.9,1.0,1.0,-1.0,-1.0,0.9,0.9,0.9,0.9,-1.0,-1.0,0.9,-1.0,-1.0,0.0,0:00:06.210300
209_20210810063258.jpg,1,1,0.6,1.0,1.0,-1.0,-1.0,0.6,0.6,0.6,0.6,-1.0,-1.0,0.6,-1.0,-1.0,0.0,0:00:06.316635
272_20210801014921.jpg,2,2,0.702,1.0,0.505,-1.0,-1.0,0.702,0.45,0.7,0.7,-1.0,-1.0,0.7,-1.0,-1.0,0.0,0:00:06.428703
133_20200712001605.jpg,5,4,0.3277,0.6287,0.3812,-1.0,0.303,0.435,0.15,0.4,0.4,-1.0,0.3,0.5,-1.0,-1.0,0.0,0:00:06.533509
290_20210911092553.jpg,1,2,0.2525,0.505,0.0,-1.0,-1.0,0.2525,0.25,0.25,0.25,-1.0,-1.0,0.25,-1.0,-1.0,0.0,0:00:06.637642
150_20200616010127.jpg,12,10,0.6211,0.8452,0.7436,-1.0,0.4805,0.7893,0.1,0.59,0.68,-1.0,0.52,0.84,-1.0,-1.0,0.0,0:00:06.736087
265_20211009131133.jpg,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0:00:06.822023
214_20210914233335.jpg,10,7,0.5713,0.8168,0.7129,-1.0,0.101,0.7416,0.1143,0.6,0.6,-1.0,0.2,0.76,-1.0,-1.0,0.0,0:00:06.939830
271_20210919222549.jpg,2,2,0.7,1.0,1.0,-1.0,-1.0,0.7,0.35,0.7,0.7,-1.0,-1.0,0.7,-1.0,-1.0,0.0,0:00:07.051499
194_20200603011310.jpg,7,4,0.508,0.7058,0.5644,-1.0,0.4772,0.5502,0.0,0.725,0.725,-1.0,0.6,0.85,-1.0,-1.0,0.0,0:00:07.150773
294_20210806001106.jpg,2,2,0.202,0.2525,0.2525,-1.0,-1.0,0.202,0.0,0.4,0.4,-1.0,-1.0,0.4,-1.0,-1.0,0.0,0:00:07.260637
213_20210909014038.jpg,2,3,0.202,0.3366,0.3366,-1.0,-1.0,0.202,0.2,0.2,0.2,-1.0,-1.0,0.2,-1.0,-1.0,0.0,0:00:07.370019
271_20210924201749.jpg,2,1,0.2,0.5,0.0,-1.0,0.4,-1.0,0.0,0.4,0.4,-1.0,0.4,-1.0,-1.0,-1.0,0.0,0:00:07.479324
259_20210727042917.jpg,4,3,0.1663,0.3317,0.0842,-1.0,0.602,0.0,0.0,0.4,0.4,-1.0,0.6,0.0,-1.0,-1.0,0.0,0:00:07.593389
220_20210926072441.jpg,4,2,0.1515,0.505,0.0,-1.0,0.0,0.3,0.15,0.15,0.15,-1.0,0.0,0.3,-1.0,-1.0,0.0,0:00:07.706158
141_20200714231702.jpg,8,10,0.2803,0.5718,0.2574,-1.0,0.205,0.3726,0.08,0.29,0.29,-1.0,0.2,0.38,-1.0,-1.0,0.0,0:00:07.805453
150_20200629232830.jpg,8,11,0.3579,0.5223,0.4554,-1.0,0.3037,0.9,0.0818,0.3636,0.3636,-1.0,0.31,0.9,-1.0,-1.0,0.0,0:00:07.903757
243_20210731232116.jpg,1,1,0.1,1.0,0.0,-1.0,-1.0,0.1,0.1,0.1,0.1,-1.0,-1.0,0.1,-1.0,-1.0,0.0,0:00:08.014512
276_20210813055514.jpg,3,3,0.303,0.3366,0.3366,-1.0,0.0,0.9,0.3,0.3,0.3,-1.0,0.0,0.9,-1.0,-1.0,0.0,0:00:08.128121
271_20210911223148.jpg,4,8,0.3168,0.505,0.2145,-1.0,0.1851,0.7525,0.125,0.325,0.325,-1.0,0.1833,0.75,-1.0,-1.0,0.0,0:00:08.244925
246_20210825225740.jpg,1,2,0.202,0.505,0.0,-1.0,-1.0,0.202,0.2,0.2,0.2,-1.0,-1.0,0.2,-1.0,-1.0,0.0,0:00:08.355612
220_20210916051106.jpg,3,2,0.6515,1.0,0.505,-1.0,0.5,0.8,0.4,0.65,0.65,-1.0,0.5,0.8,-1.0,-1.0,0.0,0:00:08.469471
113_20200601230851.jpg,6,9,0.176,0.5545,0.0297,-1.0,0.1708,0.3167,0.0333,0.2333,0.2333,-1.0,0.2,0.5,-1.0,-1.0,0.0,0:00:08.586065
279_20210918102922.jpg,0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0:00:08.693480
225_20210729023812.jpg,3,2,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0:00:08.803761
290_20210828175541.jpg,1,2,0.303,0.505,0.505,-1.0,0.0,0.6,0.3,0.3,0.3,-1.0,0.0,0.6,-1.0,-1.0,0.0,0:00:08.906127
141_20200704025515.jpg,5,5,0.5748,0.7921,0.7921,-1.0,-1.0,0.5748,0.14,0.6,0.6,-1.0,-1.0,0.6,-1.0,-1.0,0.0,0:00:09.004052
191_20200822020355.jpg,14,16,0.6032,0.8076,0.6704,-1.0,0.1228,0.8311,0.0625,0.5375,0.6187,-1.0,0.12,0.8455,-1.0,-1.0,0.0,0:00:09.105750
271_20210917060830.jpg,6,9,0.2119,0.4818,0.1733,-1.0,0.0956,0.602,0.0889,0.2556,0.2556,-1.0,0.1571,0.6,-1.0,-1.0,0.0,0:00:09.230023
221_20210902121148.jpg,1,1,0.6,1.0,1.0,-1.0,-1.0,0.6,0.6,0.6,0.6,-1.0,-1.0,0.6,-1.0,-1.0,0.0,0:00:09.341579
140_20200719020358.jpg,7,10,0.1653,0.3989,0.1089,-1.0,0.1122,0.2576,0.06,0.2,0.2,-1.0,0.1333,0.3,-1.0,-1.0,0.0,0:00:09.440612
294_20210804031859.jpg,7,5,0.2402,0.6752,0.052,-1.0,0.2402,-1.0,0.06,0.34,0.34,-1.0,0.34,-1.0,-1.0,-1.0,0.0,0:00:09.551423
290_20210904045343.jpg,10,6,0.0421,0.0561,0.0561,-1.0,0.0,0.75,0.0,0.15,0.15,-1.0,0.0,0.9,-1.0,-1.0,0.0,0:00:09.663896
105_20200718234105.jpg,19,23,0.1466,0.5347,0.0698,0.0,0.1455,0.3,0.013,0.087,0.2609,0.0,0.2714,0.3,-1.0,-1.0,0.0,0:00:09.772140
292_20210830120629.jpg,1,1,0.7,1.0,1.0,-1.0,-1.0,0.7,0.7,0.7,0.7,-1.0,-1.0,0.7,-1.0,-1.0,0.0,0:00:09.874811
192_20200719090142.jpg,49,38,0.3714,0.8229,0.0758,0.0,0.3759,0.5418,0.0132,0.1342,0.4553,0.0,0.4457,0.85,-1.0,-1.0,0.0,0:00:10.008118
271_20210923005247.jpg,3,2,0.5865,0.835,0.505,-1.0,0.2,0.9,0.45,0.65,0.65,-1.0,0.4,0.9,-1.0,-1.0,0.0,0:00:10.120991
175_20200804233958.jpg,8,3,0.2337,0.6634,0.0,-1.0,0.2337,-1.0,0.1667,0.2333,0.2333,-1.0,0.2333,-1.0,-1.0,-1.0,0.0,0:00:10.215067
243_20210831003341.jpg,2,1,0.8,1.0,1.0,-1.0,-1.0,0.8,0.8,0.8,0.8,-1.0,-1.0,0.8,-1.0,-1.0,0.0,0:00:10.327380
292_20210908052706.jpg,9,5,0.497,0.6931,0.5941,-1.0,0.0252,0.8,0.16,0.54,0.54,-1.0,0.1,0.8333,-1.0,-1.0,0.0,0:00:10.440069
274_20210807035539.jpg,3,3,0.4337,0.5545,0.5545,-1.0,0.1515,0.9,0.3,0.5,0.5,-1.0,0.3,0.9,-1.0,-1.0,0.0,0:00:10.553118
288_20210801022820.jpg,6,6,0.0561,0.1122,0.0,-1.0,0.0677,0.0,0.0,0.1667,0.1667,-1.0,0.2,0.0,-1.0,-1.0,0.0,0:00:10.665784
221_20210912131045.jpg,1,2,0.3535,0.505,0.505,-1.0,0.0,0.7,0.35,0.35,0.35,-1.0,0.0,0.7,-1.0,-1.0,0.0,0:00:10.777744
211_20210823122604.jpg,2,2,0.603,1.0,0.505,-1.0,-1.0,0.603,0.45,0.6,0.6,-1.0,-1.0,0.6,-1.0,-1.0,0.0,0:00:10.859396
290_20211005170133.jpg,2,1,0.7,1.0,1.0,-1.0,-1.0,0.7,0.7,0.7,0.7,-1.0,-1.0,0.7,-1.0,-1.0,0.0,0:00:10.965321
261_20210915170731.jpg,1,1,0.1,1.0,0.0,-1.0,0.1,-1.0,0.1,0.1,0.1,-1.0,0.1,-1.0,-1.0,-1.0,0.0,0:00:11.068122
158_20200624000859.jpg,9,12,0.4962,0.7525,0.5468,-1.0,0.1851,0.7989,0.075,0.525,0.525,-1.0,0.2167,0.8333,-1.0,-1.0,0.0,0:00:11.164221
126_20200814034644.jpg,29,19,0.4914,0.6977,0.5014,-1.0,0.1706,0.7893,0.0526,0.4316,0.5158,-1.0,0.1778,0.82,-1.0,-1.0,0.0,0:00:11.277498
277_20210731000943.jpg,1,1,0.4,1.0,0.0,-1.0,-1.0,0.4,0.4,0.4,0.4,-1.0,-1.0,0.4,-1.0,-1.0,0.0,0:00:11.388142
273_20210806050844.jpg,5,7,0.1663,0.5446,0.0495,-1.0,0.1347,0.6,0.0429,0.2,0.2,-1.0,0.1333,0.6,-1.0,-1.0,0.0,0:00:11.498382
179_20200724034826.jpg,3,11,0.0881,0.2772,0.0,0.0,0.1069,-1.0,0.0273,0.0909,0.0909,0.0,0.1111,-1.0,-1.0,-1.0,0.0,0:00:11.599988
280_20210807223130.jpg,4,3,0.4163,0.5545,0.5,-1.0,-1.0,0.4163,0.2667,0.5333,0.5333,-1.0,-1.0,0.5333,-1.0,-1.0,0.0,0:00:11.712691
120_20200625034445.jpg,30,23,0.4701,0.8842,0.4969,-1.0,0.3034,0.6747,0.0304,0.2957,0.5348,-1.0,0.3769,0.74,-1.0,-1.0,0.0,0:00:11.823206
243_20210802020446.jpg,3,3,0.4317,0.6634,0.6634,-1.0,0.0,0.6505,0.2,0.4667,0.4667,-1.0,0.0,0.7,-1.0,-1.0,0.0,0:00:11.935072
105_20200817000215.jpg,9,10,0.1542,0.2786,0.1584,-1.0,0.2162,0.0,0.08,0.22,0.22,-1.0,0.3143,0.0,-1.0,-1.0,0.0,0:00:12.037360
286_20210824213031.jpg,1,2,0.303,0.505,0.505,0.0,0.6,-1.0,0.3,0.3,0.3,0.0,0.6,-1.0,-1.0,-1.0,0.0,0:00:12.147277
118_20200819031806.jpg,13,14,0.4566,0.683,0.505,-1.0,0.2077,0.7474,0.0714,0.4214,0.4857,-1.0,0.275,0.7667,-1.0,-1.0,0.0,0:00:12.252678
118_20200825225303.jpg,0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0:00:12.347894
118_20200626144524.jpg,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,None,0:00:12.440521
126_20200708004339.jpg,21,22,0.6391,0.803,0.7558,0.0,0.3688,0.7976,0.0409,0.4,0.6727,0.0,0.48,0.8267,-1.0,-1.0,0.0,0:00:12.547766
185_20200905124139.jpg,1,1,0.3,1.0,0.0,-1.0,-1.0,0.3,0.3,0.3,0.3,-1.0,-1.0,0.3,-1.0,-1.0,0.0,0:00:12.638282
118_20200613004736.jpg,8,10,0.4138,0.6658,0.3069,-1.0,0.3225,0.5535,0.09,0.43,0.43,-1.0,0.35,0.55,-1.0,-1.0,0.0,0:00:12.745212
157_20200707033040.jpg,34,30,0.5326,0.9411,0.5415,-1.0,0.4203,0.5731,0.0267,0.2233,0.5967,-1.0,0.4667,0.6292,-1.0,-1.0,0.0,0:00:12.865384
196_20200808233933.jpg,196,192,0.3658,0.5011,0.4422,-1.0,0.3421,0.5594,0.0036,0.0443,0.3901,-1.0,0.3621,0.5957,-1.0,-1.0,0.0,0:00:13.359053
192_20200709180854.jpg,2,3,0.0842,0.1683,0.0,-1.0,0.0,0.5,0.0,0.1667,0.1667,-1.0,0.0,0.5,-1.0,-1.0,0.0,0:00:13.452510
295_20210815012814.jpg,4,3,0.6667,1.0,1.0,-1.0,0.6667,-1.0,0.2333,0.7,0.7,-1.0,0.7,-1.0,-1.0,-1.0,0.0,0:00:13.564715
220_20210902225939.jpg,5,4,0.3061,0.901,0.1287,-1.0,0.4173,0.2,0.05,0.425,0.425,-1.0,0.5,0.2,-1.0,-1.0,0.0,0:00:13.675992
296_20210810013829.jpg,2,1,0.4,1.0,0.0,-1.0,0.4,-1.0,0.4,0.4,0.4,-1.0,0.4,-1.0,-1.0,-1.0,0.0,0:00:13.786305
281_20210807040422.jpg,1,1,0.7,1.0,1.0,-1.0,0.7,-1.0,0.7,0.7,0.7,-1.0,0.7,-1.0,-1.0,-1.0,0.0,0:00:13.896404
211_20210916194721.jpg,1,1,0.3,1.0,0.0,-1.0,-1.0,0.3,0.3,0.3,0.3,-1.0,-1.0,0.3,-1.0,-1.0,0.0,0:00:13.999917
290_20210824071033.jpg,1,2,0.3535,0.505,0.505,-1.0,0.0,0.7,0.35,0.35,0.35,-1.0,0.0,0.7,-1.0,-1.0,0.0,0:00:14.107441
266_20210905044726.jpg,5,4,0.2535,0.4224,0.4224,-1.0,0.1515,0.303,0.15,0.3,0.3,-1.0,0.3,0.3,-1.0,-1.0,0.0,0:00:14.220181
105_20200807234246.jpg,20,21,0.2828,0.4139,0.2871,0.0,0.0372,0.8337,0.0429,0.2667,0.3095,0.0,0.1,0.85,-1.0,-1.0,0.0,0:00:14.329152
263_20211009150021.jpg,2,1,0.6,1.0,1.0,-1.0,-1.0,0.6,0.6,0.6,0.6,-1.0,-1.0,0.6,-1.0,-1.0,0.0,0:00:14.426670
289_20210830204948.jpg,4,1,0.05,0.5,0.0,-1.0,-1.0,0.05,0.0,0.1,0.1,-1.0,-1.0,0.1,-1.0,-1.0,0.0,0:00:14.536643
194_20200624125730.jpg,2,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0:00:14.630162
167_20200601005407.jpg,14,16,0.3536,0.7281,0.2954,-1.0,0.2199,0.9,0.0625,0.3125,0.3875,-1.0,0.2692,0.9,-1.0,-1.0,0.0,0:00:14.733928
244_20211012001720.jpg,2,2,0.2767,1.0,0.2525,-1.0,0.1,0.8,0.05,0.45,0.45,-1.0,0.1,0.8,-1.0,-1.0,0.0,0:00:14.844945
220_20210915020842.jpg,4,3,0.301,0.5545,0.3366,-1.0,0.3337,-1.0,0.2333,0.3333,0.3333,-1.0,0.3333,-1.0,-1.0,-1.0,0.0,0:00:14.954085
153_20200623084757.jpg,18,16,0.4157,0.8007,0.3772,-1.0,0.3089,0.7727,0.0625,0.375,0.4563,-1.0,0.3167,0.875,-1.0,-1.0,0.0,0:00:15.057694
198_20200731024651.jpg,53,53,0.6616,0.8426,0.8077,0.0,0.4162,0.7795,0.0151,0.1642,0.7075,0.0,0.4733,0.8216,-1.0,-1.0,0.0,0:00:15.211574
288_20210731233910.jpg,4,4,0.4153,0.6287,0.6287,-1.0,0.2766,0.7,0.175,0.5,0.5,-1.0,0.4333,0.7,-1.0,-1.0,0.0,0:00:15.322882
263_20210908015618.jpg,5,6,0.152,0.303,0.0842,0.0,0.1551,0.85,0.0,0.2833,0.2833,0.0,0.2667,0.9,-1.0,-1.0,0.0,0:00:15.434449
290_20210907211004.jpg,3,1,0.6,1.0,1.0,-1.0,-1.0,0.6,0.6,0.6,0.6,-1.0,-1.0,0.6,-1.0,-1.0,0.0,0:00:15.544346
274_20210831001030.jpg,1,1,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0:00:15.654927
150_20200724012909.jpg,32,39,0.2251,0.5316,0.2013,-1.0,0.193,0.6554,0.0179,0.1205,0.2795,-1.0,0.2472,0.6667,-1.0,-1.0,0.0,0:00:15.778010
294_20210813025115.jpg,15,19,0.1946,0.6499,0.0842,-1.0,0.1657,0.6,0.0316,0.1895,0.2316,-1.0,0.2111,0.6,-1.0,-1.0,0.0,0:00:15.903449
214_20210919012415.jpg,8,2,0.3535,0.505,0.505,-1.0,0.0,0.7,0.35,0.35,0.35,-1.0,0.0,0.7,-1.0,-1.0,0.0,0:00:16.021087
270_20210906182459.jpg,1,1,0.5,1.0,0.0,-1.0,-1.0,0.5,0.5,0.5,0.5,-1.0,-1.0,0.5,-1.0,-1.0,0.0,0:00:16.133753
296_20210815034520.jpg,10,11,0.0899,0.297,0.0198,-1.0,0.0899,-1.0,0.0273,0.1727,0.1727,-1.0,0.1727,-1.0,-1.0,-1.0,0.0,0:00:16.246078
153_20200614010227.jpg,30,24,0.3782,0.7469,0.3161,-1.0,0.423,0.3456,0.0083,0.2292,0.4458,-1.0,0.4563,0.425,-1.0,-1.0,0.0,0:00:16.365042
268_20210821012425.jpg,6,2,0.2525,0.2525,0.2525,0.0,-1.0,1.0,0.0,0.5,0.5,0.0,-1.0,1.0,-1.0,-1.0,0.0,0:00:16.478564
271_20210917213713.jpg,13,18,0.0733,0.1616,0.0702,0.0,0.0323,0.7,0.0389,0.0778,0.1167,0.0,0.0933,0.7,-1.0,-1.0,0.0,0:00:16.596356
246_20210913165519.jpg,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0:00:16.689994
266_20210907045405.jpg,2,3,0.0337,0.1683,0.0,-1.0,0.0337,-1.0,0.0,0.0667,0.0667,-1.0,0.0667,-1.0,-1.0,-1.0,0.0,0:00:16.801056
118_20200814091932.jpg,2,1,0.2,1.0,0.0,-1.0,-1.0,0.2,0.2,0.2,0.2,-1.0,-1.0,0.2,-1.0,-1.0,0.0,0:00:16.891065
270_20210825150418.jpg,3,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0:00:16.968771
253_20210725225253.jpg,5,5,0.1521,0.4528,0.0,-1.0,0.2218,0.1515,0.06,0.22,0.22,-1.0,0.2667,0.15,-1.0,-1.0,0.0,0:00:17.084048
